id,title,career,zip_code,residence,loan,term,interest_rate,issue_time,syndicated,installment,record_time,history_time,total_accounts,balance_accounts,balance_limit,balance,level,career_isna,payment_to_balance
58751,7,3.0,291604,0,11050,36,8.6,1136162972,0,0,1195778204,784946690,20,14,28300.0,4940.0,A3,0,0.0
58752,10,2.0,512062,2,13200,36,13.1,1080865117,0,0,1086048671,719194345,33,12,23200.0,13799.0,A4,0,0.0
58753,6,10.0,291604,1,7800,36,17.15,1172881925,0,1,1206578542,826935720,33,12,23700.0,5285.0,B3,0,0.08333333333333333
58754,6,3.0,181251,1,10400,60,14.45,1162428132,0,0,1162429001,487731513,33,12,20200.0,13532.0,B2,0,0.0
58755,10,10.0,171204,2,11050,36,9.2,1170377275,0,0,1229991718,290479462,33,12,14600.0,4932.0,A3,0,0.0
58756,7,2.0,291603,0,9850,36,8.3,1128214130,0,0,1128212220,385085172,33,12,40400.0,9814.0,A2,0,0.0
58757,10,2.0,301644,1,33050,36,16.2,1075768063,0,0,1104281779,458786077,33,12,41400.0,26768.0,B2,0,0.0
58758,7,1.0,341744,0,5950,36,9.95,1146530443,0,0,1146531511,711245411,33,12,19200.0,8443.0,A4,0,0.0
58759,9,10.0,281586,0,15950,36,11.0,1099354423,0,1,1099354419,485050006,33,12,42200.0,29566.0,A3,0,0.08333333333333333
58760,8,10.0,171198,0,20900,60,15.85,1196642197,0,0,1261441054,798078057,32,11,36000.0,14469.0,B2,0,0.0
58761,8,10.0,231399,1,21300,60,17.8,1251852178,0,0,1251850102,826937110,32,11,32500.0,26416.0,B3,0,0.0
58762,6,2.0,171193,1,16500,60,22.65,1022977096,0,0,1022977432,337911541,32,11,20800.0,18636.0,D4,0,0.0
58763,8,9.0,331723,0,15350,36,9.0,1191371787,0,0,1199146642,264125575,32,11,33400.0,14017.0,A3,0,0.0
58764,10,10.0,171207,1,20900,60,16.35,1099354202,0,1,1099356146,661308492,31,15,37700.0,21220.0,B2,0,0.06666666666666667
58765,8,6.0,241473,1,10400,36,8.95,1188780367,0,0,1188778799,819160873,31,15,14400.0,13075.0,A3,0,0.0
58766,10,10.0,191297,0,15350,60,12.4,1120262852,0,1,1120262463,379988981,31,15,137400.0,31583.0,A5,0,0.06666666666666667
58767,8,2.0,171191,0,21300,36,12.6,1191372682,0,0,1230252551,819160040,31,15,27000.0,13031.0,B0,0,0.0
58768,9,3.0,241454,2,33050,60,18.65,1151800747,0,0,1164759018,621907769,31,15,37200.0,33431.0,C2,0,0.0
58769,8,0.0,181232,2,33050,36,19.35,1159750001,0,1,1229732668,251080499,31,15,26000.0,11139.0,C3,0,0.06666666666666667
58770,9,10.0,251517,0,2850,36,12.3,1143936086,0,1,1143937325,135303297,31,15,53000.0,36636.0,B0,0,0.06666666666666667
58771,6,10.0,181231,1,11050,36,11.2,1012608079,0,1,1012611067,574477086,8,4,14100.0,12859.0,A5,0,0.25
58772,6,Unknown,241453,1,5950,36,11.5,1141258822,0,0,1149036310,545616001,8,4,12500.0,5649.0,A5,1,0.0
58773,9,5.0,201323,0,15950,36,12.7,1151800922,0,1,1224376685,869012601,8,4,22900.0,4411.0,B1,0,0.25
58774,10,3.0,181230,0,10400,36,17.75,1065139650,0,0,1135125100,905906147,8,4,4200.0,3248.0,B3,0,0.0
58775,8,5.0,181222,1,5200,36,15.95,1212366985,0,0,1214957030,874371017,8,4,5300.0,4933.0,B2,0,0.0
58776,8,4.0,141138,2,11050,36,18.15,1186102565,0,0,1253491581,435197006,8,4,8600.0,4183.0,B3,0,0.0
58777,7,3.0,522094,0,5200,36,21.5,1217637786,0,1,1217637685,837477586,33,14,12200.0,9233.0,B5,0,0.07142857142857142
58778,8,10.0,181241,1,11050,36,9.1,1149208899,0,1,1149207422,826937990,33,14,23900.0,14240.0,A3,0,0.07142857142857142
58779,9,1.0,321698,0,21300,60,13.55,1138838710,0,0,1138840600,456194288,33,14,31700.0,26145.0,B1,0,0.0
58780,6,Unknown,331714,0,7200,36,7.35,1180831292,0,0,1180830331,758681155,33,14,61000.0,12314.0,A2,1,0.0
58781,5,10.0,401853,1,16500,60,25.65,1112402625,0,0,1112400294,642816749,33,14,40300.0,31830.0,E3,0,0.0
58782,8,3.0,231393,1,33050,60,13.4,1117672680,0,0,1257638977,782267132,33,14,16400.0,5350.0,B1,0,0.0
58783,8,5.0,461964,0,33050,36,12.1,1162427361,0,0,1188347364,700706239,33,14,49600.0,26667.0,B0,0,0.0
58784,10,10.0,221381,0,15950,36,11.95,1109724918,0,0,1109724791,180145743,33,14,49500.0,24850.0,A4,0,0.0
58785,6,Unknown,311666,0,29900,36,16.85,1186100580,0,0,1186101554,516587824,33,14,,0.0,B3,1,0.0
58786,6,7.0,512068,0,15950,60,23.4,1096676063,0,0,1210723959,761360132,33,14,18300.0,6398.0,C5,0,0.0
58787,8,1.0,241462,0,33050,60,18.95,1204418560,0,1,1204418809,845424641,33,14,69000.0,39024.0,B4,0,0.07142857142857142
58788,8,9.0,181263,1,21300,36,12.65,1154478157,0,0,1154477583,582424380,23,15,33900.0,25220.0,B1,0,0.0
58789,6,Unknown,231406,0,15950,60,15.55,1107302956,0,0,1107305921,819160350,23,15,29400.0,24068.0,B2,1,0.0
58790,7,9.0,271559,0,26100,36,15.0,1191371666,1,0,1214700396,842832326,23,15,27900.0,19934.0,B2,0,0.0
58791,8,10.0,241469,0,29900,36,14.45,1170377260,0,0,1196296050,421981050,23,15,54600.0,23011.0,B2,0,0.0
58792,10,10.0,331725,0,17500,60,25.65,1109723277,0,0,1109722855,692928199,23,15,38500.0,23560.0,E3,0,0.0
58793,8,2.0,121068,0,23000,36,12.45,1109721835,0,0,1122683542,487729761,23,15,37100.0,21257.0,A4,0,0.0
58794,9,10.0,181236,0,21300,36,6.9,1151800147,0,0,1151801286,324694622,23,15,73900.0,37819.0,A1,0,0.0
58795,10,5.0,311682,0,11050,36,16.0,1094083876,0,0,1094086524,811297371,23,15,15300.0,13914.0,B2,0,0.0
58796,10,10.0,231403,1,15350,36,10.8,1167697524,0,0,1196209266,863741493,23,15,23200.0,10925.0,A4,0,0.0
58797,10,6.0,311674,0,12950,60,16.1,1033519805,0,0,1168303778,619230205,32,15,12500.0,2611.0,B2,0,0.0
58798,8,0.0,121062,1,16500,36,8.5,1167697856,0,0,1167699124,519266414,32,15,33500.0,20629.0,A3,0,0.0
58799,10,2.0,221379,1,10400,36,12.1,1065142408,0,0,1065141334,711245135,32,15,31300.0,15923.0,A4,0,0.0
58800,10,6.0,121082,0,7800,36,17.0,1196640681,0,0,1204416231,826937745,32,15,17500.0,7135.0,B3,0,0.0
58801,9,4.0,331715,0,15350,36,5.3,1154479479,0,0,1182990041,763776143,32,15,48200.0,10922.0,A0,0,0.0
58802,9,10.0,381821,2,15350,60,12.6,1143938915,0,1,1169858815,437877239,32,15,31800.0,13134.0,B1,0,0.06666666666666667
58803,8,3.0,211346,0,7200,36,9.25,1120263446,0,0,1120265432,703382944,32,15,21000.0,11352.0,A3,0,0.0
58804,9,2.0,231391,1,23000,60,18.5,1149208579,0,0,1149207723,863742322,32,15,42200.0,39032.0,C2,0,0.0
58805,8,10.0,181235,1,25500,60,22.0,1151799144,0,1,1283991400,671847970,32,15,22500.0,6815.0,D1,0,0.06666666666666667
58806,9,1.0,492021,0,16500,36,6.65,1143937838,0,1,1143936488,832205205,29,16,25500.0,20190.0,A1,0,0.0625
58807,8,10.0,231401,0,15950,36,6.95,1143939310,0,0,1151715460,629772010,29,16,34100.0,15036.0,A2,0,0.0
58808,9,8.0,121086,2,13050,60,16.65,1167697077,0,0,1167697496,540435214,29,16,26600.0,13126.0,B3,0,0.0
58809,7,3.0,231391,1,10400,60,12.6,1159749831,0,0,1172708453,871691590,29,16,10900.0,9458.0,B1,0,0.0
58810,8,5.0,241476,2,15950,36,7.9,1149209771,0,0,1149207343,485050121,29,16,68600.0,19273.0,A2,0,0.0
58811,10,5.0,231396,1,7200,36,12.05,1020299842,0,0,1020301032,671847982,21,6,13400.0,12490.0,A5,0,0.0
58812,6,10.0,161181,0,5200,36,14.1,1128214399,0,0,1128213921,769049410,21,6,31600.0,30810.0,B1,0,0.0
58813,8,2.0,221380,0,21300,36,7.15,1128211543,0,0,1128211706,98669752,21,6,46900.0,23424.0,A1,0,0.0
58814,6,Unknown,251525,2,26100,36,16.15,1235954117,0,0,1235953516,511315937,21,6,46800.0,25492.0,B2,1,0.0
58815,8,10.0,401860,1,15950,36,18.3,1112402640,0,0,1117584974,800670237,21,6,16000.0,15392.0,B4,0,0.0
58816,10,9.0,321702,2,20900,60,13.3,1128213409,0,0,1239667667,453515543,21,6,9300.0,7461.0,B1,0,0.0
58817,8,7.0,291601,2,9850,36,14.2,1099355736,0,0,1099355270,692929149,21,6,15600.0,11729.0,B0,0,0.0
58818,9,10.0,181227,1,11050,36,11.65,1120262683,0,0,1177289466,527212880,21,6,18000.0,5373.0,A4,0,0.0
58819,8,10.0,141138,0,23000,36,9.55,1188780850,0,0,1188779980,732241589,21,6,29900.0,25407.0,A3,0,0.0
58820,10,0.0,231417,0,11050,60,19.9,1167697253,0,1,1292112425,774318276,21,6,4100.0,3580.0,C3,0,0.16666666666666666
58821,9,9.0,131103,0,7000,36,7.3,1180831531,0,1,1180830959,792893136,9,4,14700.0,7582.0,A2,0,0.25
58822,8,5.0,121065,0,33050,60,11.95,1162426978,0,0,1188345787,587694248,9,4,31100.0,30723.0,B0,0,0.0
58823,10,0.0,231407,0,21300,36,12.6,975715529,0,0,1043110052,666664241,9,4,8800.0,6623.0,A5,0,0.0
58824,8,3.0,291603,1,7200,36,9.9,1162427261,0,0,1190939974,769048292,9,4,18200.0,5948.0,A4,0,0.0
58825,10,2.0,301647,1,10400,36,7.2,1122942805,0,1,1205887762,713923250,9,4,8800.0,1436.0,A1,0,0.25
58826,9,0.0,181240,1,5200,36,11.4,1175561835,0,0,1175559127,1008463068,9,4,6800.0,5514.0,A5,0,0.0
58827,9,10.0,241453,2,29900,60,11.9,1138839395,0,0,1138839206,211682592,9,4,40800.0,32301.0,A5,0,0.0
58828,10,1.0,181227,1,33050,36,20.55,1057191974,0,1,1090886825,685067089,9,4,29400.0,24743.0,C1,0,0.25
58829,10,2.0,361787,1,20900,36,5.35,1175560412,0,0,1266280771,274753774,27,16,61600.0,1172.0,A0,0,0.0
58830,5,10.0,181227,1,7800,36,12.65,1141261161,0,0,1141258542,779676141,19,14,20600.0,18151.0,B1,0,0.0
58831,10,10.0,371804,1,7600,36,14.6,1170376199,0,0,1185926550,861150747,19,14,35400.0,6256.0,B2,0,0.0
58832,7,6.0,211351,2,29900,36,16.95,1180831977,0,0,1255999030,792894217,19,14,25900.0,7415.0,B3,0,0.0
58833,10,10.0,231418,0,10050,36,17.1,1067819755,0,1,1067818356,698286227,19,14,22600.0,12896.0,B2,0,0.07142857142857142
58834,8,10.0,331730,0,11050,60,16.15,1117672748,0,0,1117671598,406255927,19,14,29400.0,16188.0,B3,0,0.0
58835,7,5.0,401856,2,7000,36,11.6,1183423470,0,0,1196383909,1055809777,6,6,8500.0,6305.0,A5,0,0.0
58836,9,3.0,311674,0,5950,36,8.15,1151801057,0,0,1177718646,1050539115,6,6,9600.0,4532.0,A3,0,0.0
58837,6,0.0,181246,1,10400,36,13.05,1165020560,0,0,1165017867,719196494,6,6,15000.0,11456.0,B1,0,0.0
58838,6,9.0,401860,0,17500,36,8.25,1201999040,0,0,1201999952,795401307,22,15,81400.0,19285.0,A3,0,0.0
58839,8,4.0,181225,1,11050,36,10.45,1180832354,0,1,1201566637,955844398,22,15,15600.0,9655.0,A4,0,0.06666666666666667
58840,10,0.0,191306,1,15350,60,8.75,1138841127,0,0,1149206871,874370737,22,15,43100.0,14235.0,A3,0,0.0
58841,8,0.0,231396,1,21300,36,6.1,1249171884,0,0,1342485464,1069030762,22,15,149100.0,152.0,A0,0,0.0
58842,6,Unknown,131108,0,10400,36,10.7,1167699406,0,0,1191026494,705977440,22,15,25400.0,7890.0,A4,1,0.0
58843,8,1.0,191316,1,11050,36,17.8,1138839023,0,0,1138839198,924310003,22,15,27800.0,20754.0,B5,0,0.0
58844,10,10.0,201329,0,21300,36,11.1,1112402638,0,0,1112401570,335234461,25,7,22800.0,20733.0,A3,0,0.0
58845,8,10.0,301651,0,7200,36,11.6,1162428444,0,1,1190940177,558835852,25,7,6500.0,6045.0,A5,0,0.14285714285714285
58846,7,10.0,241453,1,7000,36,8.25,1159748738,0,0,1188262141,687660611,25,7,22900.0,5088.0,A3,0,0.0
58847,9,10.0,291619,0,11050,60,15.75,1167698251,0,0,1167699103,311647220,28,16,20400.0,12226.0,B3,0,0.0
58848,8,2.0,181249,0,23000,60,11.4,1172881045,0,1,1248050329,919123775,28,16,22800.0,14108.0,A5,0,0.0625
58849,8,2.0,381821,1,16500,60,13.05,1128213404,0,0,1128213172,450924056,28,16,35600.0,18252.0,B0,0,0.0
58850,10,7.0,241462,1,10400,60,21.1,1080866847,0,1,1228608147,492999427,28,16,30600.0,827.0,C2,0,0.0625
58851,9,0.0,181239,1,7200,36,10.05,1149209091,0,0,1172536060,808618784,28,16,16900.0,6285.0,A4,0,0.0
58852,9,5.0,311666,0,5200,36,14.25,1162426693,0,1,1162426534,632450416,28,16,44100.0,10968.0,B2,0,0.0625
58853,7,2.0,421895,0,9850,36,7.9,1170376019,0,0,1170377259,592966313,28,16,21100.0,11134.0,A2,0,0.0
58854,6,3.0,361788,2,23000,36,11.4,1207094992,0,1,1207097012,229997842,28,16,166800.0,47687.0,A4,0,0.0625
58855,6,8.0,181231,1,10400,36,12.95,1099354088,0,1,1099355574,787536378,28,16,21200.0,14205.0,A4,0,0.0625
58856,10,4.0,502043,1,5200,36,16.4,1083457234,0,1,1083457129,803350242,28,16,28100.0,13136.0,B2,0,0.0625
58857,10,10.0,401865,2,25500,36,7.9,1086134744,0,0,1096503773,600914443,30,9,68200.0,25885.0,A2,0,0.0
58858,7,1.0,121065,0,15350,36,10.85,1170377083,0,0,1196297194,448244836,30,9,13100.0,11597.0,A4,0,0.0
58859,9,10.0,331717,0,15950,36,18.0,1207096332,0,1,1238199407,495677626,30,9,16300.0,11634.0,B3,0,0.1111111111111111
58860,7,10.0,401854,0,10400,60,17.55,1117670498,0,0,1140999833,758680693,30,9,15600.0,9028.0,B4,0,0.0
58861,9,3.0,401859,1,7000,36,17.7,1151798500,0,0,1169944414,832207571,32,16,47800.0,5921.0,B4,0,0.0
58862,7,10.0,311673,1,7600,36,13.55,1136160625,0,0,1136161049,811298438,32,16,38800.0,11739.0,B1,0,0.0
58863,10,9.0,471990,0,3700,36,9.4,1225586796,0,1,1313715277,900549330,32,16,3000.0,352.0,A3,0,0.0625
58864,8,3.0,131108,2,11050,36,17.05,1188780811,0,0,1193964746,429928605,32,16,34900.0,11648.0,B3,0,0.0
58865,6,10.0,181241,0,7200,36,10.8,1230855041,0,1,1230854696,724465348,32,16,23100.0,10981.0,A4,0,0.0625
58866,8,10.0,241455,0,33050,60,22.4,1170376507,0,0,1299975780,319596813,26,16,49500.0,9539.0,D1,0,0.0
58867,9,10.0,121062,2,1800,36,15.65,1128214217,0,0,1128214227,708655525,26,16,19000.0,12764.0,B3,0,0.0
58868,10,9.0,361785,1,7200,36,9.7,1170375161,0,1,1170374572,890009144,26,16,23700.0,8500.0,A4,0,0.0625
58869,6,9.0,311666,1,13050,60,15.55,1120262956,0,0,1120263408,890008235,26,16,25900.0,18760.0,B3,0,0.0
58870,7,4.0,121065,1,15350,36,7.9,1167699598,0,1,1191024196,926900989,26,16,32700.0,11636.0,A2,0,0.0625
58871,6,5.0,261532,0,15350,36,13.7,1165020112,0,0,1203897846,811298554,26,16,20800.0,9737.0,B2,0,0.0
58872,10,1.0,241455,1,16500,60,14.35,1188781196,0,1,1282092637,845426095,26,16,35600.0,8854.0,B2,0,0.0625
58873,7,10.0,331719,0,5200,36,16.05,1138840157,0,1,1138841312,606011502,30,16,31500.0,25666.0,B3,0,0.0625
58874,6,6.0,151165,0,21300,36,9.6,1109722604,0,0,1112315247,458785660,30,16,24500.0,19885.0,A3,0,0.0
58875,7,8.0,211341,0,16500,36,6.85,1241222798,0,0,1254184715,842832528,30,16,51700.0,16126.0,A1,0,0.0
58876,10,9.0,582191,0,10050,36,7.3,1167696570,0,0,1198800690,629771859,33,11,14500.0,7886.0,A2,0,0.0
58877,8,10.0,111054,0,21300,36,5.25,1209688431,0,0,1209686598,692929268,33,11,2664900.0,45301.0,A0,0,0.0
58878,7,0.0,331718,2,7200,36,9.25,1151799586,0,1,1164761614,900547989,33,11,13600.0,7207.0,A3,0,0.09090909090909091
58879,7,7.0,231397,0,33050,36,15.1,1101948866,0,0,1101946030,440469854,33,11,93300.0,41774.0,B1,0,0.0
58880,9,4.0,311661,0,15350,36,15.05,1209689140,0,0,1209689315,1095293932,11,10,26700.0,19078.0,B2,0,0.0
58881,8,1.0,401852,2,9850,36,10.95,917916995,0,1,917916885,679710211,11,10,20700.0,12302.0,B0,0,0.1
58882,7,5.0,331714,0,10400,60,13.9,1183422554,0,0,1211936247,1008461041,11,10,24800.0,8702.0,B1,0,0.0
58883,7,3.0,171192,0,9850,36,12.9,1128211868,0,0,1133395889,858473543,11,10,26700.0,8591.0,B0,0,0.0
58884,10,2.0,311662,1,5200,36,14.55,973126665,0,0,975718128,776996264,11,10,12400.0,4922.0,B3,0,0.0
58885,10,10.0,241462,0,10400,36,11.45,1170377947,0,1,1180745527,1066349099,11,10,27000.0,9280.0,A5,0,0.1
58886,7,5.0,181235,1,21300,36,12.45,1120265864,0,0,1161737819,913769418,11,10,27900.0,12302.0,A5,0,0.0
58887,8,2.0,231396,1,15950,36,14.4,1191371155,0,0,1269130467,1042677830,11,10,11600.0,3628.0,B2,0,0.0
58888,9,4.0,181231,0,15350,36,11.55,1191372317,0,1,1196555404,892685686,11,10,30800.0,14350.0,A5,0,0.1
58889,10,3.0,251515,0,23000,60,17.35,1078187449,0,0,1078188840,390356091,34,14,38000.0,34806.0,B2,0,0.0
58890,9,10.0,181251,0,23000,36,12.2,1141259932,0,1,1141259483,337912779,34,14,53300.0,43954.0,B0,0,0.07142857142857142
58891,6,4.0,191302,2,15350,36,11.45,1175561682,0,0,1242952373,532485330,22,6,11300.0,4785.0,A5,0,0.0
58892,7,4.0,381821,2,5950,36,11.55,1122943225,0,0,1133309305,616551629,22,6,34900.0,5546.0,A4,0,0.0
58893,9,10.0,181225,0,21300,60,12.65,1214957133,0,1,1264206845,240539221,22,6,41100.0,15155.0,B0,0,0.16666666666666666
58894,10,8.0,321693,0,15350,36,7.55,1104624421,0,1,1104627065,466734077,22,6,24600.0,15073.0,A1,0,0.16666666666666666
58895,9,10.0,361798,0,15350,36,10.1,1162428896,0,0,1209082299,532486343,22,6,10800.0,8371.0,A4,0,0.0
58896,8,10.0,331714,1,11050,36,12.4,1117670777,0,0,1117672982,742781505,22,6,14900.0,14357.0,A5,0,0.0
58897,9,1.0,401865,0,25500,36,8.35,1125622682,0,1,1125620147,264128138,32,10,44600.0,33552.0,A2,0,0.1
58898,9,10.0,311662,0,7000,36,11.1,1114992696,0,0,1174610658,690338996,32,10,9500.0,2817.0,A4,0,0.0
58899,6,Unknown,451942,0,2850,36,10.5,1130891152,0,0,1130892602,340505276,32,10,12000.0,4362.0,A4,1,0.0
58900,7,10.0,512067,0,10400,36,15.05,1220317113,0,0,1228090822,805940599,32,10,15600.0,9431.0,B2,0,0.0
58901,9,3.0,191298,0,33050,60,21.55,1188779141,0,0,1188778618,540433898,31,16,67000.0,53944.0,B5,0,0.0
58902,10,10.0,261535,0,1800,36,19.15,1073090253,0,0,1073089914,574474956,31,16,25600.0,17449.0,B4,0,0.0
58903,6,10.0,401868,1,26100,36,18.85,1183424118,0,1,1243040352,784944470,31,16,35800.0,11404.0,B4,0,0.0625
58904,9,10.0,482003,0,9850,36,7.25,1149209851,0,0,1149207018,656036429,31,16,17300.0,11365.0,A2,0,0.0
58905,10,0.0,401853,2,21300,36,13.5,1228177964,0,0,1228178877,1061081332,5,5,64400.0,56254.0,B1,0,0.0
58906,7,9.0,361789,1,5200,36,7.95,1183421461,0,0,1214528053,903226564,5,5,18100.0,3561.0,A2,0,0.0
58907,10,2.0,231416,0,21300,36,9.1,1186101861,0,0,1261268250,916447455,5,5,19100.0,4769.0,A3,0,0.0
58908,9,10.0,181272,1,8900,36,14.5,1157157186,0,0,1157158337,1026777729,5,5,16600.0,11152.0,B2,0,0.0
58909,9,2.0,311674,1,9850,36,16.0,1222908702,0,0,1222905974,1032135279,5,5,10300.0,10097.0,B2,0,0.0
58910,8,0.0,181231,1,10400,36,9.25,1159748544,0,1,1172708431,982282346,5,5,13900.0,8834.0,A3,0,0.2
58911,9,0.0,311662,1,11050,60,17.9,1188779029,0,1,1258764377,1045353968,5,5,18200.0,8037.0,B3,0,0.2
58912,7,0.0,311662,1,3700,36,11.9,1175558682,0,1,1191112469,1076977708,5,5,4200.0,3447.0,B0,0,0.2
58913,6,Unknown,471986,0,5200,36,21.35,1225586377,0,0,1225584148,185415730,34,13,14100.0,9412.0,B5,1,0.0
58914,8,10.0,492012,0,16500,36,11.95,1172880478,0,0,1183251009,690338386,34,13,27900.0,16523.0,B0,0,0.0
58915,9,3.0,311685,1,15950,36,18.8,1207096632,0,0,1207096605,876962713,34,13,24800.0,18384.0,B4,0,0.0
58916,9,10.0,231415,0,11050,36,12.05,1162429086,0,0,1162426544,700706855,34,13,20300.0,14445.0,B0,0,0.0
58917,8,9.0,281591,0,21300,36,11.9,1104625520,0,1,1104624833,572057154,34,13,50100.0,29352.0,A4,0,0.07692307692307693
58918,8,0.0,341756,2,23000,36,10.7,1180831314,0,0,1180830034,500949754,34,13,46700.0,24191.0,A4,0,0.0
58919,8,2.0,241473,0,7200,36,20.15,1225584744,1,0,1225584203,779675667,34,13,12100.0,11343.0,B4,0,0.0
58920,7,10.0,191305,1,21300,36,7.9,1165021005,0,0,1165019236,763776984,28,8,33200.0,28443.0,A2,0,0.0
58921,10,3.0,331723,2,2850,60,13.05,1117671736,0,1,1117671841,842833453,28,8,22200.0,11823.0,B0,0,0.125
58922,8,3.0,461965,1,2850,36,15.05,1099353750,0,1,1099353959,464142249,28,8,12700.0,4405.0,B1,0,0.125
58923,9,10.0,221375,0,5950,36,10.05,1138839016,0,0,1138841850,353551465,28,8,10600.0,9183.0,A4,0,0.0
58924,9,10.0,171191,2,15350,60,15.1,1104626679,0,0,1104624464,527214275,28,8,21600.0,20648.0,B1,0,0.0
58925,7,10.0,281593,0,16500,60,13.0,1136160988,0,0,1260578051,248489974,28,8,20000.0,4698.0,B1,0,0.0
58926,10,2.0,311679,2,7600,36,11.0,1188779000,0,0,1188780693,776995795,28,8,20500.0,7980.0,A4,0,0.0
58927,10,10.0,321693,0,3700,36,7.9,1091407070,0,0,1091407052,385087438,33,15,32800.0,9261.0,A2,0,0.0
58928,7,9.0,231397,0,11050,60,9.15,1175561940,0,0,1175559220,732241454,33,15,80000.0,34130.0,A3,0,0.0
58929,9,8.0,121062,0,25500,36,9.5,1191371506,0,0,1227659886,487728286,33,15,42800.0,18107.0,A3,0,0.0
58930,9,10.0,301641,0,26100,60,15.55,1120265245,0,0,1130633890,579745131,33,15,33200.0,24023.0,B3,0,0.0
58931,8,1.0,171191,0,7600,36,7.05,1202000126,0,0,1201999368,908497233,33,15,54600.0,8897.0,A1,0,0.0
58932,10,1.0,241455,0,21300,36,10.45,1225586516,0,1,1233362920,853373093,25,16,35500.0,18734.0,A4,0,0.0625
58933,8,0.0,281584,0,23000,60,15.3,1175558983,0,0,1175561826,1005872397,25,16,44000.0,30567.0,B2,0,0.0
58934,7,7.0,401854,1,15350,36,14.0,1138840231,0,0,1138839035,766455158,25,16,35600.0,23519.0,B2,0,0.0
58935,6,10.0,241451,0,5950,36,7.25,1212367911,0,0,1212365796,603593025,25,16,79900.0,55948.0,A1,0,0.0
58936,9,10.0,401851,2,10400,36,11.55,1180828882,0,0,1191200155,490322022,25,16,12800.0,9126.0,A5,0,0.0
58937,10,3.0,231418,1,15950,60,21.35,1194049109,0,1,1194049997,690337747,25,16,55900.0,56602.0,B5,0,0.0625
58938,7,7.0,131118,2,5950,36,14.85,1167699134,0,0,1167699196,572055147,25,16,11800.0,6562.0,B2,0,0.0
58939,8,1.0,231430,0,2850,36,6.45,1175558617,0,0,1248135689,840154777,17,5,16600.0,748.0,A1,0,0.0
58940,10,0.0,251525,0,16500,36,11.8,1122944395,0,0,1156638209,527213912,17,5,19400.0,12657.0,A4,0,0.0
58941,10,10.0,181253,0,11050,60,15.6,988764765,0,0,988764455,290479042,17,5,21000.0,20616.0,B4,0,0.0
58942,10,10.0,301650,2,33050,60,23.6,1073090936,0,0,1202691590,266804383,17,5,53000.0,9261.0,D4,0,0.0
58943,9,3.0,181222,1,33050,60,13.6,1228178286,0,0,1370738946,558835831,17,5,17600.0,3960.0,B1,0,0.0
58944,6,0.0,321691,1,7200,36,16.9,1028248847,0,0,1051577193,724467151,17,5,13600.0,6441.0,B4,0,0.0
58945,8,4.0,231397,1,15350,36,13.45,1186102288,0,1,1276820099,621908829,17,5,11900.0,937.0,B1,0,0.2
58946,9,10.0,311667,1,10400,36,12.65,1230855581,0,0,1230857776,666664358,17,5,18700.0,11373.0,B0,0,0.0
58947,8,10.0,181265,0,15350,36,9.5,1209687361,0,0,1258935143,842834488,34,15,20600.0,7772.0,A3,0,0.0
58948,10,6.0,181250,0,17500,60,9.95,1225584783,0,0,1272240758,756002144,34,15,66600.0,12849.0,A3,0,0.0
58949,7,10.0,461963,0,15350,36,7.65,1104627036,0,1,1104626998,219545449,34,15,62200.0,23627.0,A1,0,0.06666666666666667
58950,8,10.0,121062,0,16500,60,30.5,1196641717,0,0,1302913574,871689692,34,15,24200.0,8895.0,D4,0,0.0
58951,10,10.0,181269,0,23000,36,6.55,1091405704,0,0,1091407272,527213182,34,15,67300.0,30604.0,A1,0,0.0
58952,7,10.0,201322,0,7200,36,8.9,1180831168,0,1,1180832297,592963655,34,15,11800.0,8574.0,A3,0,0.06666666666666667
58953,9,1.0,181231,1,2850,36,18.9,1191370902,0,0,1191370248,1063757461,7,7,34100.0,10661.0,B4,0,0.0
58954,9,2.0,281589,1,10400,60,18.0,1220315606,0,0,1323995485,1116203049,7,7,10200.0,4496.0,B3,0,0.0
58955,10,4.0,121065,1,15350,36,19.5,1091407431,0,0,1158799746,929580059,7,7,7900.0,5245.0,B4,0,0.0
58956,6,4.0,291628,2,15350,60,15.85,1241224589,0,0,1370825346,632449385,7,7,8000.0,3592.0,B2,0,0.0
58957,8,0.0,171208,1,5300,36,14.0,1146530649,0,0,1146531552,1045356902,7,7,13200.0,7241.0,B2,0,0.0
58958,9,0.0,321693,1,12950,36,14.05,1157158029,0,0,1214180865,1000600725,7,7,15200.0,6186.0,B2,0,0.0
58959,6,3.0,291626,1,5950,36,26.1,1212365258,0,0,1212366689,1113610671,7,7,15000.0,8047.0,C5,0,0.0
58960,8,9.0,371804,1,7600,36,17.9,1096676932,0,0,1148516460,787536057,10,4,4600.0,3763.0,B3,0,0.0
58961,7,0.0,121062,1,25500,60,21.6,1196643520,0,0,1308098391,629771945,10,4,13000.0,11580.0,B5,0,0.0
58962,8,8.0,532106,0,15350,36,12.55,1117672252,0,1,1182471924,440469745,10,4,13800.0,5546.0,A5,0,0.25
58963,7,2.0,421898,0,5200,36,10.05,1159750398,0,0,1196037980,853375428,10,4,4300.0,3357.0,A4,0,0.0
58964,8,0.0,231422,2,5200,36,6.3,1146528451,0,0,1146531596,763776398,10,4,12800.0,5733.0,A1,0,0.0
58965,6,1.0,181233,1,5200,36,19.05,1114993551,0,1,1125363319,866421540,10,4,7500.0,4615.0,C1,0,0.25
