id,title,career,zip_code,residence,loan,term,interest_rate,issue_time,syndicated,installment,record_time,history_time,total_accounts,balance_accounts,balance_limit,balance,level,label,career_isna,payment_to_balance
6073,9,2.0,241459,2,8900,36,9.5,1133481919,0,0,1133484949,748139445,41.0,18.0,36800.0,13619.0,A3,0,0,0.0
6074,9,7.0,552154,0,33050,60,12.35,1141258289,0,0,1146443114,705974708,41.0,18.0,41900.0,34404.0,B0,1,0,0.0
6075,7,1.0,181241,1,21300,60,24.9,1167696265,0,0,1320626210,640227512,41.0,18.0,1300.0,775.0,D4,1,0,0.0
6076,7,7.0,241455,0,21300,60,11.3,1165021057,0,0,1165019109,737510676,41.0,19.0,67000.0,27633.0,A5,0,0,0.0
6077,10,10.0,311677,0,8900,36,12.8,1138841299,0,0,1226966460,642817863,41.0,19.0,32800.0,754.0,B1,0,0,0.0
6078,6,10.0,522084,0,7200,36,12.05,1136161656,0,0,1143937778,1297350,41.0,19.0,26900.0,7555.0,A5,0,0,0.0
6079,10,10.0,181248,1,33050,60,27.55,1172880521,0,1,1211762069,729821685,41.0,19.0,43800.0,30428.0,E1,0,0,0.05263157894736842
6080,8,1.0,181224,1,11050,60,11.45,1178151061,0,0,1178153212,600914641,41.0,19.0,98100.0,41265.0,A5,0,0,0.0
6081,9,8.0,532108,1,7200,36,6.4,1143937875,0,1,1143939165,687659403,32.0,7.0,19800.0,11214.0,A1,0,0,0.14285714285714285
6082,8,10.0,281590,0,29900,60,11.9,1238633281,0,0,1293063255,666664058,32.0,7.0,33800.0,21716.0,A5,0,0,0.0
6083,6,2.0,111051,0,5300,36,7.0,1175560380,0,0,1175558824,784946486,32.0,7.0,16300.0,12550.0,A1,0,0,0.0
6084,7,1.0,522086,0,15950,36,11.05,1096677620,0,0,1169252552,829615953,32.0,7.0,13900.0,4482.0,A3,0,0,0.0
6085,9,0.0,181243,1,33050,36,11.5,1165020894,0,0,1165019986,592964893,42.0,17.0,87100.0,62087.0,A5,0,0,0.0
6086,7,10.0,532105,0,12950,36,8.3,1165018782,0,0,1209082179,695609381,35.0,8.0,20700.0,8005.0,A3,0,0,0.0
6087,8,10.0,241471,0,7000,36,10.0,1154478504,0,0,1154479442,335233740,35.0,8.0,11500.0,7315.0,A4,0,0,0.0
6088,10,10.0,311666,0,5950,36,10.2,1065141617,0,0,1065139765,708654036,35.0,8.0,17900.0,7100.0,A3,0,0,0.0
6089,9,10.0,451944,0,5300,36,15.6,1157155944,0,0,1219366030,419386009,35.0,8.0,4900.0,1876.0,B3,0,0,0.0
6090,8,2.0,461961,2,11050,36,11.55,1120262672,0,1,1120263158,997921999,11.0,11.0,34100.0,14664.0,A4,0,0,0.09090909090909091
6091,9,4.0,201323,1,7200,36,14.1,1122940988,0,0,1133310318,1008461601,11.0,11.0,16800.0,7437.0,B1,0,0,0.0
6092,10,2.0,231416,0,26100,36,6.95,1186102722,0,0,1186099701,887589629,11.0,11.0,57300.0,27654.0,A1,0,0,0.0
6093,8,9.0,401863,1,10400,36,14.1,1114992503,0,0,1114995247,903225840,19.0,16.0,14600.0,12203.0,B1,0,0,0.0
6094,9,5.0,532108,2,15350,60,9.95,1154478442,0,1,1164846541,592965442,41.0,20.0,50800.0,14404.0,A4,0,0,0.05
6095,8,10.0,111057,0,7200,36,7.55,1209687985,0,1,1251160658,719194275,41.0,20.0,20400.0,4707.0,A2,0,0,0.05
6096,8,7.0,121062,1,25500,36,5.35,1172882117,0,0,1172880419,669169946,41.0,20.0,127900.0,29781.0,A0,0,0,0.0
6097,7,10.0,201324,1,5950,36,7.0,1167698959,0,1,1167698712,687659546,41.0,20.0,76300.0,28364.0,A1,0,0,0.05
6098,7,10.0,131101,0,15950,36,30.8,1191371217,0,1,1261357160,795399613,41.0,20.0,33600.0,5711.0,E2,1,0,0.05
6099,7,7.0,291604,1,1800,36,12.05,1130892252,0,0,1172364390,319596202,37.0,9.0,4000.0,1233.0,A5,0,0,0.0
6100,9,10.0,191294,1,7200,36,7.25,1012610690,0,0,1012611344,579745074,37.0,9.0,27000.0,10092.0,A2,0,0,0.0
6101,10,9.0,231394,0,11050,36,7.3,1015030234,0,0,1015029308,577153365,37.0,9.0,42600.0,13702.0,A2,0,0,0.0
6102,8,10.0,171192,0,21300,36,14.9,1207096602,0,1,1274489385,456192544,37.0,9.0,23500.0,6948.0,B2,1,0,0.1111111111111111
6103,7,1.0,241453,2,33050,36,24.7,1204419152,0,0,1243298671,832206398,43.0,15.0,37400.0,24257.0,C3,1,0,0.0
6104,10,10.0,181261,0,21300,36,13.85,1209688517,0,1,1222649107,711244841,43.0,15.0,40300.0,17908.0,B1,0,0,0.06666666666666667
6105,7,3.0,171199,1,5950,36,7.0,1175558410,0,0,1175561549,745461116,43.0,15.0,22900.0,11325.0,A1,0,0,0.0
6106,10,10.0,231415,1,26100,60,11.9,1030925844,0,1,1090544384,414203773,43.0,15.0,59100.0,17354.0,A5,0,0,0.06666666666666667
6107,9,10.0,301648,1,2850,36,5.35,1202000292,0,0,1201997638,713926667,43.0,15.0,65700.0,6297.0,A0,0,0,0.0
6108,10,8.0,131101,0,10400,36,6.55,1175559339,0,0,1178153879,450922685,43.0,15.0,21200.0,9760.0,A1,0,0,0.0
6109,8,2.0,471985,0,23000,36,14.35,1186099494,0,0,1206835740,845427033,40.0,11.0,27900.0,19797.0,B2,0,0,0.0
6110,8,10.0,211344,0,26100,36,12.9,1183421981,0,0,1266365989,769049482,40.0,11.0,30400.0,3702.0,B0,0,0,0.0
6111,8,2.0,231392,1,15350,60,12.9,1099355456,0,0,1177113852,624500569,40.0,11.0,34600.0,8710.0,A4,1,0,0.0
6112,8,10.0,181262,0,26100,36,13.0,1172881804,0,0,1172882325,172195757,40.0,11.0,66700.0,34764.0,B1,0,0,0.0
6113,10,10.0,131119,0,10400,60,15.1,1191371262,0,0,1284681837,753411463,40.0,11.0,18200.0,4949.0,B2,0,0,0.0
6114,8,6.0,181227,0,10400,36,10.9,1235955067,0,0,1235955363,679711468,40.0,11.0,26200.0,21586.0,A4,0,0,0.0
6115,9,6.0,321698,1,5200,36,7.2,1149208872,0,0,1149207752,335232692,40.0,11.0,32200.0,10188.0,A2,0,0,0.0
6116,7,5.0,151165,2,15350,60,12.8,1204418575,0,0,1238113036,890009229,42.0,15.0,18900.0,12522.0,B0,0,0,0.0
6117,10,6.0,131101,0,8900,36,5.35,1167697197,0,0,1167696176,782267289,42.0,15.0,103700.0,18351.0,A0,0,0,0.0
6118,9,0.0,121089,0,33050,36,13.95,1180830870,0,0,1240448058,756000967,42.0,15.0,31100.0,15231.0,B1,0,0,0.0
6119,10,5.0,421894,2,7600,36,8.2,1130891163,0,0,1211245083,403576843,42.0,15.0,21000.0,1296.0,A2,0,0,0.0
6120,10,4.0,231433,0,21300,60,14.1,1212366663,0,0,1240880141,811298753,42.0,12.0,26600.0,17524.0,B1,0,0,0.0
6121,9,0.0,241456,0,7000,36,13.85,1146531418,0,0,1146530960,656037789,42.0,12.0,71500.0,60707.0,B2,0,0,0.0
6122,10,5.0,311685,0,26100,36,11.15,996712300,0,1,1033000036,582423932,42.0,12.0,41300.0,16653.0,A4,0,0,0.08333333333333333
6123,9,10.0,401857,0,26100,60,21.1,1101949089,0,1,1252282168,524534470,41.0,12.0,12800.0,1828.0,C1,0,0,0.08333333333333333
6124,8,2.0,201323,0,12950,60,18.35,1175559918,0,0,1242952737,640227021,41.0,12.0,54400.0,9614.0,B4,0,0,0.0
6125,8,5.0,121079,0,5200,36,8.45,1128214517,0,0,1128212327,611281461,41.0,12.0,20900.0,8165.0,A2,0,0,0.0
6126,9,10.0,221373,0,15950,60,13.9,1151800696,0,0,1291768940,661306585,41.0,12.0,8600.0,2242.0,B2,1,0,0.0
6127,6,10.0,361786,0,11050,60,12.4,1157155510,0,0,1157156808,719195160,41.0,12.0,59600.0,20611.0,B0,0,0,0.0
6128,10,3.0,171199,0,13200,36,7.5,1136161357,0,0,1136160891,322016228,41.0,12.0,40300.0,38680.0,A2,0,0,0.0
6129,9,9.0,181236,0,29900,60,25.65,1117672299,0,0,1143591823,685068058,36.0,21.0,34900.0,27287.0,D5,0,0,0.0
6130,5,5.0,131112,1,7200,36,12.65,1141259032,0,0,1156809604,685067524,36.0,21.0,7500.0,7056.0,B1,0,0,0.0
6131,7,10.0,401856,0,15350,36,7.95,1222908489,0,0,1264380130,487729825,36.0,21.0,51200.0,9060.0,A2,0,0,0.0
6132,8,7.0,151164,2,15350,36,8.0,1214957919,0,0,1214959826,619230915,34.0,21.0,45700.0,17247.0,A2,0,0,0.0
6133,10,3.0,241451,0,11050,60,7.4,1235954384,0,0,1235955221,845425180,34.0,21.0,44500.0,17880.0,A2,0,0,0.0
6134,9,10.0,231428,0,26100,36,12.5,1120263162,0,0,1120265694,201053101,34.0,21.0,38700.0,25794.0,A5,0,0,0.0
6135,10,0.0,131102,0,11050,36,13.7,1217637310,0,0,1217636492,524535932,34.0,21.0,42300.0,23358.0,B1,1,0,0.0
6136,8,10.0,321697,2,10400,36,11.9,1172881163,0,0,1250642289,840154135,29.0,20.0,42500.0,2081.0,B0,0,0,0.0
6137,8,10.0,221376,0,29900,60,18.2,1117673272,0,0,1117671574,795401149,29.0,20.0,55800.0,37092.0,B5,1,0,0.0
6138,8,10.0,261533,2,10400,36,10.4,1222906022,0,0,1222908438,966384942,29.0,20.0,28200.0,20256.0,A4,1,0,0.0
6139,8,10.0,311662,0,21300,36,11.95,1130890859,0,0,1130892242,603593320,29.0,20.0,58900.0,26548.0,A5,0,0,0.0
6140,10,5.0,231396,1,7200,36,11.25,1080864243,0,0,1080867086,808621167,29.0,20.0,25800.0,13021.0,A3,0,0,0.0
6141,9,0.0,311661,1,5950,36,12.6,1157155683,0,0,1190854010,805939525,10.0,3.0,4900.0,4218.0,B1,0,0,0.0
6142,10,7.0,341749,0,21300,36,12.05,1049331175,0,0,1106354993,705974471,10.0,3.0,14300.0,9030.0,A4,0,0,0.0
6143,10,10.0,201323,0,15950,36,6.6,1104624840,0,0,1195345526,516587431,29.0,6.0,17700.0,777.0,A1,0,0,0.0
6144,9,10.0,181247,0,8900,36,10.95,1159747296,0,0,1159749457,585016056,29.0,6.0,11900.0,9777.0,A4,0,0,0.0
6145,10,3.0,321697,0,15350,36,16.9,1036197000,0,0,1095812057,621907725,29.0,6.0,11600.0,6373.0,B3,0,0,0.0
6146,10,10.0,311669,0,7000,36,12.9,1096677147,0,0,1107043966,180146791,29.0,6.0,8500.0,6479.0,A4,0,0,0.0
6147,7,0.0,341743,1,33050,36,17.7,1146529590,0,1,1200961063,508897682,29.0,6.0,23700.0,17588.0,B4,0,0,0.16666666666666666
6148,7,1.0,181278,1,7200,36,6.25,1162427954,0,0,1219451076,685067934,29.0,6.0,22700.0,3419.0,A1,0,0,0.0
6149,8,5.0,221373,0,21300,60,18.5,1154477771,0,0,1299631034,748141177,29.0,6.0,7300.0,2440.0,C2,0,0,0.0
6150,7,2.0,482003,0,21300,36,8.15,1196642255,0,0,1209601971,511317557,29.0,6.0,24000.0,17798.0,A3,0,0,0.0
6151,9,10.0,121067,0,20900,36,9.75,1167696094,0,0,1191025367,648088361,43.0,19.0,50200.0,17354.0,A4,0,0,0.0
6152,9,10.0,542139,0,15350,36,10.1,1114994000,0,0,1114994032,548208665,43.0,19.0,36000.0,16775.0,A3,0,0,0.0
6153,6,5.0,221377,0,15950,60,9.4,1225586845,0,0,1225586300,821837736,43.0,19.0,147400.0,25196.0,A3,0,0,0.0
6154,10,10.0,482004,0,16500,60,14.65,1183422283,0,0,1183423534,727142636,43.0,19.0,89900.0,38268.0,B2,0,0,0.0
6155,7,5.0,261532,2,21300,60,25.1,1180830761,0,1,1180832045,453516515,42.0,18.0,42400.0,36804.0,C5,1,0,0.05555555555555555
6156,10,10.0,241451,1,5950,36,15.45,1080867109,0,0,1080867296,650765396,42.0,18.0,37900.0,16712.0,B1,0,0,0.0
6157,7,10.0,241474,0,26100,36,6.5,1136160771,0,0,1136161599,611281385,42.0,18.0,38000.0,31241.0,A1,0,0,0.0
6158,7,10.0,181227,0,21300,36,11.95,1172880535,0,1,1214355125,595645184,42.0,18.0,17900.0,12341.0,B0,0,0,0.05555555555555555
6159,6,4.0,181239,1,8900,36,10.95,1143936459,0,0,1226881424,756000168,42.0,13.0,12900.0,1464.0,A4,1,0,0.0
6160,6,3.0,311661,2,5200,36,11.35,1138839528,0,1,1138840886,705975606,42.0,13.0,18100.0,5626.0,A4,0,0,0.07692307692307693
6161,6,5.0,421900,1,21300,36,18.05,1204418889,0,1,1204417417,564108536,42.0,13.0,44000.0,27282.0,B3,0,0,0.07692307692307693
6162,6,4.0,482003,1,17500,36,11.6,1114995021,0,1,1135729722,348454045,42.0,13.0,29100.0,14074.0,A4,1,0,0.07692307692307693
6163,10,10.0,241480,0,16500,60,11.05,1070411100,0,0,1101517072,450923001,42.0,13.0,27600.0,15346.0,A3,0,0,0.0
6164,7,1.0,241451,1,13200,36,12.8,1159748260,0,0,1172709865,1011142184,15.0,14.0,46300.0,13001.0,B1,0,0,0.0
6165,8,5.0,301653,0,11050,60,18.15,1217636340,0,1,1217635358,1000601309,15.0,14.0,28500.0,18605.0,B3,0,0,0.07142857142857142
6166,10,4.0,311661,1,5300,36,14.95,1130891194,0,0,1203466978,884911090,15.0,14.0,7800.0,1263.0,B2,0,0,0.0
6167,7,3.0,482002,1,7000,36,11.55,1209688123,0,0,1209688591,1071622682,15.0,14.0,19100.0,8361.0,A5,0,0,0.0
6168,8,3.0,181253,1,7200,36,14.65,1191372459,1,0,1191370906,966386416,15.0,14.0,20200.0,8564.0,B2,0,0,0.0
6169,10,0.0,461965,1,15350,36,11.9,1178153987,0,0,1178152939,911175617,15.0,14.0,58400.0,42055.0,B0,0,0,0.0
6170,10,4.0,461961,2,13050,60,23.15,1096678685,0,0,1096677081,393035780,15.0,14.0,61200.0,17504.0,C4,0,0,0.0
6171,7,9.0,451944,1,10400,36,8.05,1217637057,0,0,1217635493,958435559,43.0,16.0,34600.0,10496.0,A2,0,0,0.0
6172,10,8.0,361788,0,7800,36,8.4,1120264633,0,0,1120265323,737510446,43.0,16.0,50300.0,28263.0,A2,0,0,0.0
6173,8,10.0,201324,0,16500,36,10.7,1175561320,0,0,1175561860,713923778,43.0,16.0,53400.0,42057.0,A4,0,0,0.0
6174,10,10.0,401854,0,33050,60,16.95,1207097611,0,0,1334103643,682390064,43.0,16.0,40000.0,9200.0,B3,0,0,0.0
6175,7,2.0,401853,0,23000,36,7.95,1225584191,0,0,1225586778,724465659,43.0,16.0,64300.0,24413.0,A2,0,0,0.0
6176,8,3.0,211341,0,10400,60,10.4,1246492833,0,0,1337213130,887589866,19.0,4.0,20800.0,4950.0,A3,0,0,0.0
6177,6,Unknown,331728,1,5950,36,14.85,1191371190,0,1,1284681725,682388734,19.0,4.0,1400.0,6.0,B2,1,1,0.25
6178,9,10.0,401852,1,15350,36,7.35,1238633634,0,0,1238631313,661305770,19.0,4.0,38600.0,25467.0,A2,0,0,0.0
6179,9,9.0,231392,1,1800,36,12.7,1186099550,0,1,1279414443,587694111,19.0,4.0,9700.0,31.0,B0,0,0,0.25
6180,9,10.0,231408,0,12950,36,8.85,1112401872,0,0,1112402668,663984499,19.0,4.0,64500.0,49405.0,A2,0,0,0.0
6181,7,10.0,191312,0,21300,60,19.55,1167697713,0,0,1167697645,792896241,43.0,17.0,50300.0,41876.0,C2,1,0,0.0
6182,8,10.0,141136,0,16500,60,17.7,1143939396,0,1,1273536294,656035316,43.0,17.0,13000.0,4302.0,B4,0,0,0.058823529411764705
6183,9,10.0,121077,2,13050,36,13.2,1146530836,0,0,1190592252,763776423,43.0,17.0,16000.0,7806.0,B1,0,0,0.0
6184,9,6.0,522083,2,15350,36,11.05,1143936792,0,1,1151714929,608689098,43.0,17.0,27600.0,14128.0,A4,0,0,0.058823529411764705
6185,9,7.0,251527,1,15350,36,13.65,1235952617,0,0,1280017647,776996917,43.0,17.0,15200.0,8884.0,B1,0,0,0.0
6186,8,3.0,311675,1,23000,36,9.95,1162427339,0,0,1183162693,916446262,35.0,21.0,44700.0,19692.0,A4,0,0,0.0
6187,9,10.0,121062,0,25500,36,6.95,1172880733,0,1,1172882755,285295247,35.0,21.0,92800.0,58444.0,A1,0,0,0.047619047619047616
6188,9,10.0,191302,1,12950,60,13.4,1157156953,0,0,1157156363,713925407,35.0,21.0,30800.0,21358.0,B1,1,0,0.0
6189,8,2.0,181231,1,10400,36,13.45,1154479137,0,0,1154478386,924310167,11.0,3.0,10700.0,10533.0,B1,0,0,0.0
6190,8,0.0,291614,1,15950,60,26.1,1228179469,0,0,1228176941,545618011,11.0,3.0,27100.0,25849.0,C5,1,0,0.0
6191,9,1.0,141133,0,11050,36,10.9,1159748991,0,1,1211587319,516587264,11.0,3.0,7500.0,6097.0,A4,0,0,0.3333333333333333
6192,10,10.0,401854,1,9850,36,14.4,1073088021,0,0,1091233792,705974454,11.0,3.0,7700.0,7627.0,B0,1,0,0.0
6193,6,Unknown,191300,0,11050,36,11.5,1204416942,0,0,1232928747,748138978,11.0,3.0,10000.0,8994.0,A4,0,1,0.0
6194,8,3.0,141143,0,10400,60,24.95,1191370579,0,0,1191370048,485051190,37.0,21.0,31400.0,15315.0,C3,0,0,0.0
6195,10,0.0,231397,0,33050,36,10.55,1036196159,0,1,1046563623,379990181,43.0,14.0,55900.0,31888.0,A3,0,0,0.07142857142857142
6196,7,7.0,121067,2,23000,36,16.65,1165019373,0,1,1227225798,811298967,43.0,14.0,26900.0,9841.0,B3,0,0,0.07142857142857142
6197,10,3.0,291601,0,29900,36,9.7,1172883263,0,1,1209168884,863744157,25.0,5.0,25800.0,19517.0,A4,0,0,0.2
6198,6,Unknown,311679,2,10400,36,7.35,1225586353,0,0,1225587462,748139129,25.0,5.0,17000.0,11616.0,A2,0,1,0.0
6199,10,1.0,241451,1,21300,36,6.45,1122942661,0,1,1211072232,808617941,25.0,5.0,48400.0,1546.0,A1,0,0,0.2
6200,10,10.0,231391,1,5950,36,8.9,1051922698,0,1,1101170223,627178769,25.0,5.0,8300.0,3132.0,A2,0,0,0.2
6201,9,9.0,311675,0,15350,36,13.0,1109725174,0,0,1117499632,600913909,32.0,21.0,52400.0,14133.0,A5,0,0,0.0
6202,6,10.0,241469,0,10400,36,8.15,1149206546,0,0,1149209277,695609482,32.0,21.0,110300.0,15001.0,A3,0,0,0.0
6203,8,9.0,361781,0,7200,36,8.0,1114992703,0,0,1146096122,821837715,44.0,18.0,23700.0,5689.0,A2,0,0,0.0
6204,8,10.0,131101,0,7000,36,7.9,1165020820,0,0,1165017960,364091071,44.0,18.0,48600.0,35947.0,A2,0,0,0.0
6205,10,1.0,121061,0,2850,36,11.45,1207095450,0,0,1207094625,776997492,44.0,18.0,35000.0,19982.0,A5,0,0,0.0
6206,10,6.0,141139,0,29900,36,11.55,1207097997,0,1,1258936152,577153841,44.0,18.0,22500.0,15447.0,A5,0,0,0.05555555555555555
6207,10,6.0,331715,0,5200,36,9.85,1180832121,0,1,1180831191,453516892,38.0,9.0,14100.0,8151.0,A4,0,0,0.1111111111111111
6208,8,9.0,181222,1,5200,36,5.35,1220315464,0,0,1220314503,840154336,38.0,9.0,88400.0,13510.0,A0,0,0,0.0
6209,6,7.0,131103,0,21300,36,13.9,1128213988,0,0,1128214603,606010370,39.0,21.0,35100.0,20175.0,B1,0,0,0.0
6210,7,8.0,181225,1,29900,36,9.7,1172880929,0,0,1196208766,548210572,39.0,21.0,28300.0,23336.0,A4,0,0,0.0
6211,8,2.0,221373,0,29900,60,15.5,1112402777,0,1,1208307140,776997097,39.0,21.0,59300.0,14807.0,B2,0,0,0.047619047619047616
6212,6,7.0,241490,0,23000,36,6.9,1172881078,0,0,1172881059,558835248,39.0,21.0,79300.0,38986.0,A1,1,0,0.0
6213,6,10.0,461963,0,33050,60,10.5,1217638619,0,0,1230598363,119579194,39.0,21.0,54400.0,32779.0,A4,0,0,0.0
6214,6,Unknown,221372,0,5200,36,10.8,1175558994,0,0,1175559911,19613451,39.0,21.0,73800.0,34805.0,A4,0,1,0.0
6215,8,2.0,291620,0,11050,36,12.05,1136162796,0,1,1136161694,642816018,39.0,21.0,34300.0,12785.0,A5,1,0,0.047619047619047616
6216,7,10.0,361786,0,13050,60,24.1,1178153827,0,0,1178150808,558836211,39.0,21.0,45300.0,37277.0,C4,0,0,0.0
6217,9,7.0,241463,1,3700,36,21.35,1214959416,0,0,1214957569,813889431,28.0,20.0,25300.0,13858.0,B5,0,0,0.0
6218,8,1.0,311684,1,11050,36,10.6,1138840810,0,0,1138841372,93314211,28.0,20.0,59000.0,35900.0,A4,0,0,0.0
6219,6,Unknown,231413,1,5200,36,7.4,1170375549,0,0,1170374716,256438663,28.0,20.0,48100.0,5093.0,A2,1,1,0.0
6220,9,10.0,401855,0,21300,36,7.9,1172882732,0,0,1232498124,787538743,28.0,20.0,26700.0,8327.0,A2,0,0,0.0
6221,8,9.0,381821,0,15350,36,7.4,1201998105,0,0,1235693001,945390445,28.0,20.0,84900.0,10020.0,A2,0,0,0.0
6222,9,6.0,171202,2,15350,36,11.45,1143936324,0,0,1211330251,598235066,20.0,17.0,25000.0,4959.0,A5,0,0,0.0
6223,9,10.0,181222,2,21300,36,13.05,1170375764,0,1,1185927756,856052774,20.0,17.0,39800.0,17317.0,B1,1,0,0.058823529411764705
6224,9,0.0,181231,1,5200,36,14.55,1157157690,0,1,1157156551,616553921,20.0,17.0,27600.0,18270.0,B2,0,0,0.058823529411764705
6225,10,5.0,181229,2,11050,36,9.25,1114993041,0,0,1114993292,955845137,20.0,17.0,44200.0,17302.0,A3,0,0,0.0
6226,6,Unknown,522084,0,7200,36,6.25,1162426739,0,0,1162428940,700704735,43.0,18.0,44700.0,17824.0,A1,0,1,0.0
6227,6,10.0,401854,0,15950,36,6.0,1109724315,0,0,1122682047,621907257,43.0,18.0,92600.0,14340.0,A0,0,0,0.0
6228,9,6.0,371801,0,21300,36,7.85,1146528065,0,1,1154305136,511316331,43.0,18.0,33300.0,18627.0,A2,0,0,0.05555555555555555
6229,9,2.0,241453,0,33050,60,19.8,1149207733,0,0,1283990677,805940055,43.0,18.0,55200.0,7388.0,C4,0,0,0.0
6230,8,10.0,261532,0,33050,60,20.9,1159747388,0,1,1159749759,553479041,43.0,18.0,71300.0,45763.0,C5,0,0,0.05555555555555555
6231,6,10.0,311675,0,10400,36,8.1,1138841509,0,0,1138838543,550887503,33.0,21.0,47400.0,14070.0,A2,0,0,0.0
6232,9,5.0,311683,0,2850,36,17.1,1196640783,0,1,1196641462,456195001,33.0,21.0,57100.0,23261.0,B3,0,0,0.047619047619047616
6233,8,1.0,121062,2,15950,36,10.05,1151798719,0,0,1164761969,874369313,33.0,21.0,33500.0,14269.0,A4,1,0,0.0
6234,10,10.0,211346,0,33050,60,13.35,1194050611,0,0,1336609688,408847704,33.0,21.0,102400.0,4396.0,B1,0,0,0.0
6235,10,0.0,181246,0,11050,36,6.9,1007251540,0,1,1040949182,713924757,33.0,21.0,13600.0,8242.0,A2,0,0,0.047619047619047616
6236,10,1.0,181251,1,11050,36,16.85,1091407392,0,1,1091407102,627179262,44.0,15.0,27800.0,20287.0,B2,0,0,0.06666666666666667
6237,8,10.0,241458,0,15350,36,9.1,1120264384,0,0,1179881422,716602329,44.0,15.0,40100.0,6015.0,A3,0,0,0.0
6238,8,2.0,181231,1,15350,36,17.55,1128213205,0,0,1128213074,698288344,25.0,19.0,33700.0,22363.0,B4,1,0,0.0
6239,8,0.0,101039,2,10400,60,18.05,1162427190,0,1,1209084349,934848152,25.0,19.0,14900.0,7920.0,B5,1,0,0.05263157894736842
6240,8,10.0,241451,0,15350,36,11.55,1207095784,0,0,1238200903,721872815,25.0,19.0,20900.0,10929.0,A5,0,0,0.0
6241,7,1.0,231392,1,15350,36,11.5,1149209010,0,0,1169944098,808618615,25.0,19.0,23700.0,12372.0,A5,0,0,0.0
6242,9,0.0,281586,1,23000,36,19.15,1220316065,1,0,1220314855,740191136,25.0,19.0,39900.0,38144.0,B4,0,0,0.0
6243,6,Unknown,131120,2,7200,36,18.15,1188780935,0,0,1188778637,700706916,25.0,19.0,31600.0,12194.0,B3,1,1,0.0
6244,7,5.0,131102,0,25500,36,6.25,1151800654,0,0,1151800422,650767772,41.0,21.0,96700.0,37688.0,A1,0,0,0.0
6245,10,3.0,271562,0,23000,60,19.2,1070412340,0,0,1070411920,103769330,41.0,21.0,40900.0,28126.0,B4,0,0,0.0
6246,8,4.0,101010,1,3700,36,16.75,1167697287,0,0,1167697457,590372688,41.0,21.0,23800.0,20746.0,B3,0,0,0.0
6247,7,0.0,512062,0,7200,36,7.95,1157157364,0,0,1180485140,821836942,41.0,21.0,8500.0,6357.0,A2,0,0,0.0
6248,5,10.0,131102,0,13050,36,6.9,1146529511,0,1,1146530118,464142840,42.0,20.0,49700.0,19358.0,A1,0,0,0.05
6249,10,10.0,241469,0,11050,36,17.2,1054599010,0,1,1054599156,603592588,42.0,20.0,36900.0,29824.0,B3,1,0,0.05
6250,7,10.0,221379,0,21300,36,13.4,1125619750,0,1,1125619993,264126707,42.0,20.0,43200.0,26738.0,B1,0,0,0.05
6251,7,7.0,121076,0,21300,36,10.9,1149209656,0,0,1156983494,277345245,42.0,20.0,38600.0,18711.0,A4,0,0,0.0
6252,10,1.0,231393,1,11050,60,14.2,1217635660,0,0,1360197276,948069608,22.0,18.0,9100.0,1455.0,B1,1,0,0.0
6253,7,2.0,171191,1,7200,36,7.95,1201998451,0,1,1212367510,1029458272,22.0,18.0,43200.0,7381.0,A2,0,0,0.05555555555555555
6254,7,3.0,572179,1,8900,36,11.95,1162428911,0,0,1162428140,1055810004,22.0,18.0,54000.0,10959.0,B0,0,0,0.0
6255,10,1.0,291617,0,5200,36,12.2,1243901329,0,1,1337214618,858473187,22.0,18.0,30800.0,124.0,A5,0,0,0.05555555555555555
6256,10,6.0,471993,0,1800,36,8.4,1022976825,0,0,1043714966,600913004,22.0,18.0,20400.0,1607.0,A2,0,0,0.0
6257,9,5.0,171193,0,25500,36,7.7,1117670681,0,0,1174694431,711246578,44.0,13.0,55600.0,12048.0,A2,0,0,0.0
6258,6,4.0,131101,2,33050,36,17.0,1101948298,0,0,1125276897,624502055,44.0,13.0,40800.0,27895.0,B2,0,0,0.0
6259,8,5.0,131103,0,7200,36,10.7,1175559826,0,1,1183337752,740191085,44.0,13.0,57000.0,7570.0,A4,0,0,0.07692307692307693
6260,8,0.0,161182,0,5200,36,11.4,1186101612,0,1,1235349774,516587429,44.0,13.0,11300.0,2694.0,A5,0,0,0.07692307692307693
6261,9,10.0,271553,1,11050,60,13.9,1159748697,0,0,1159749828,445825190,44.0,13.0,24500.0,13426.0,B2,1,0,0.0
6262,7,10.0,361785,2,10400,36,8.4,1125620128,0,0,1125620735,750732039,44.0,13.0,47600.0,31036.0,A2,0,0,0.0
6263,6,Unknown,321698,0,7200,36,19.6,1109723481,0,1,1109723553,540433426,44.0,13.0,11000.0,9845.0,B5,0,1,0.07692307692307693
6264,6,1.0,181264,0,21300,36,9.85,1172881637,0,0,1172880459,1005872358,3.0,3.0,26400.0,21920.0,A4,0,0,0.0
6265,7,3.0,241459,1,2850,36,7.65,1183422227,0,0,1183421815,900549045,3.0,3.0,34100.0,3741.0,A1,0,0,0.0
6266,10,4.0,542138,1,5200,36,13.7,1209686606,0,0,1248568584,1113611709,3.0,3.0,4000.0,3202.0,B1,0,0,0.0
6267,6,2.0,181274,1,10400,36,14.1,1225584649,0,0,1277424388,1124152685,3.0,3.0,5400.0,5145.0,B1,1,0,0.0
